DateLastVerified,ID,UUID,OperatorID,NumberOfPoints,StatusTypeID,DateLastStatusUpdate,DateCreated,AddressInfo.ID,AddressInfo.Title,AddressInfo.AddressLine1,AddressInfo.Town,AddressInfo.Postcode,AddressInfo.Latitude,AddressInfo.Longitude
2016-06-04,44672,9B102622-69F4-4528-B72F-2976657396FB,178.0,2.0,50,2016-06-04,2015-04-18,45018,Brugske 19,Brugske 19,Loon op Zand,5171 VR,51.654386,5.039225
2016-06-04,44671,6996BEE3-EF4B-4C43-A03C-B0400A1ED0FA,178.0,2.0,50,2016-06-04,2015-04-18,45017,Schildersplein 215,Schildersplein 215,Loon op Zand,5172 BD,51.654163,5.023968
2016-06-04,44670,3F60ABD2-F8DB-4E52-9F03-2F743D4C471A,178.0,2.0,50,2016-06-04,2015-04-18,45016,De Meer 15,De Meer 15,Loon op Zand,5171 WT,51.653871,5.037295
2016-06-04,44669,7766F2B9-4AA1-425B-B87F-DD54B107EDBD,178.0,2.0,50,2016-06-04,2015-04-18,45015,Pieter Stastokstraat 185,Pieter Stastokstraat 185,Oosterhout,4906 GD,51.649184,4.834883
2016-06-04,44667,D4ED3B68-99AF-42BD-AD31-1BF07A487346,178.0,2.0,50,2016-06-04,2015-04-18,45013,Sint Antoniusstraat 23,Sint Antoniusstraat 23,Oosterhout,4902 PT,51.639017,4.868662
2016-06-04,44665,CAA88D6E-6089-417F-AA9A-A0B6E180B273,178.0,2.0,50,2016-06-04,2015-04-18,45011,Overkroetenlaan 144,Overkroetenlaan 144,Breda,4823 KB,51.624941,4.736008
2016-06-04,44664,642D14C1-F9DA-4401-A82F-7868C6FE72F0,178.0,2.0,50,2016-06-04,2015-04-18,45010,Zonneglans 1,Zonneglans 1,Boxtel,5283 GK,51.593303,5.335942
2016-06-04,44663,716E51B2-56D0-499E-ACBB-C5E6BD3CA53D,178.0,2.0,50,2016-06-04,2015-04-18,45009,Vinkenbroek 25,Vinkenbroek 25,Etten-Leur,4871 JD,51.591616,4.648253
2016-06-04,44662,19D135F5-A9A3-4EA1-B75B-4264A19C8B4B,179.0,2.0,50,2016-06-04,2015-04-18,45008,Persephonéstraat 7a,Persephonéstraat 7a,Tilburg,5047 TT,51.589917,5.01498
2016-06-04,44661,2D86206A-951A-4398-979E-4B949CBB8F56,178.0,2.0,50,2016-06-04,2015-04-18,45007,Mary Zeldenrustlaan 47,Mary Zeldenrustlaan 47,Gilze en Rijen,5122 CC,51.584947,4.92889
2016-06-04,44660,386994EE-778B-48B1-B965-F19626122A25,178.0,2.0,50,2016-06-04,2015-04-18,45006,Wilhelminastraat 17,Wilhelminastraat 17,Steenbergen,4651 CA,51.585685,4.312978
2016-06-04,44659,E927A621-5813-4AC3-8B7D-F3C3624876AC,178.0,2.0,50,2016-06-04,2015-04-18,45005,Eilenbergstraat 241,Eilenbergstraat 241,Tilburg,5011 EA,51.584558,5.093093
2016-06-04,44658,A0C9E8A7-9A81-4D34-983E-C38652DFE2E8,178.0,1.0,50,2016-06-04,2015-04-18,45004,Benthuizenstraat 1,Benthuizenstraat 1,Tilburg,5043 AT,51.582886,5.014181
2016-06-04,44657,E406DE03-BB8A-45CC-ADD0-7676099DD826,178.0,2.0,50,2016-06-04,2015-04-18,45003,Wethouder Romboutsstraat 34,Wethouder Romboutsstraat 34,Breda,4818 HH,51.578853,4.784278
2016-06-04,44655,D5021F81-0285-4D0B-AC8D-91AADFDD2271,178.0,2.0,50,2016-06-04,2015-04-18,45001,Emmalaan 1,Emmalaan 1,Etten-Leur,4872 CL,51.577526262599,4.6483540534973
2016-06-04,44654,B0959490-576B-439A-9C51-D82CD16E4A64,178.0,2.0,50,2016-06-04,2015-04-18,45000,Zandberglaan 17,Zandberglaan 17,Breda,4818 GH,51.57692,4.783453
2016-06-04,44653,46AE5B00-7AA5-4952-95CF-F4299307092B,178.0,2.0,50,2016-06-04,2015-04-18,44999,Dokkumstraat 11,Dokkumstraat 11,Tilburg,5043 GP,51.576103,5.013181
2016-06-04,44652,B93C0ED6-5ED3-4A7B-8987-C207328651B4,178.0,2.0,50,2016-06-04,2015-04-18,44998,Kerkstraat 30a,Kerkstraat 30a,Tilburg,5056 AC,51.575303,5.137768
2016-06-04,44651,C432F0BB-25A4-40EE-AC3D-A2AECD558177,178.0,2.0,50,2016-06-04,2015-04-18,44997,Oegstgeeststraat 279,Oegstgeeststraat 279,Tilburg,5045 TZ,51.575235,4.988546
2016-06-04,44650,E741AF5E-5128-40D6-9B8A-D3FB06588EF9,178.0,2.0,50,2016-06-04,2015-04-18,44996,Ginnekenweg 161,Ginnekenweg 161,Breda,4818 JD,51.573966,4.783735
2016-06-04,44649,0AC0A1EF-E8C2-4CAC-B954-5192F0C4D49A,178.0,2.0,50,2016-06-04,2015-04-18,44995,Prins Hendrikstraat 88,Prins Hendrikstraat 88,Breda,4835 PR,51.572412,4.787725
2016-06-04,44648,08F76D74-0DDD-4075-9A03-505735968222,178.0,2.0,50,2016-06-04,2015-04-18,44994,van Slingelandtstraat 35,van Slingelandtstraat 35,Breda,4812 LB,51.571362,4.745052
2016-06-04,44645,D73769B7-7AD2-43E5-981E-6816D9CA262D,178.0,2.0,50,2016-06-04,2015-04-18,44991,Wilhelminapark 69,Wilhelminapark 69,Tilburg,5041 ED,51.566793,5.081019
2016-06-04,44644,B797DCB2-82AE-439D-B011-141FD671BA32,178.0,2.0,50,2016-06-04,2015-04-18,44990,Duivelsbruglaan 98,Duivelsbruglaan 98,Breda,4835 JJ,51.566731,4.777584
2016-06-04,44643,6DD12DC1-1C8B-4B5B-AE78-3A2E52F1F09B,178.0,2.0,50,2016-06-04,2015-04-18,44989,Nicolaas Beetsstraat 5,Nicolaas Beetsstraat 5,Tilburg,5025 TJ,51.550409,5.065302
2016-06-04,44642,51946B44-E943-4DE5-846B-B286E35CFA57,179.0,2.0,50,2016-06-04,2015-04-18,44988,Professor van Buchemlaan,Professor van Buchemlaan,Tilburg,5022 JZ,51.539118,5.09813
2016-06-04,44641,A0BD3706-74B9-415A-AA88-FEF7CFFC8CC9,178.0,2.0,50,2016-06-04,2015-04-18,44987,Sporenring 1000-traf,Sporenring 1000-traf,Goirle,5053 EE,51.533221,5.071909
2016-06-04,44640,9E01DE11-33D2-42B9-9C7F-A1A612215CA6,178.0,2.0,50,2016-06-04,2015-04-18,44986,Kloosterstraat 75,Kloosterstraat 75,Goirle,5051 RC,51.522722,5.064612
2016-06-04,44639,3DDBDD9B-DC0D-4A16-8F76-00AFE0D606A5,178.0,2.0,50,2016-06-04,2015-04-18,44985,Meers 8,Meers 8,Geldrop-Mierlo,5662 TW,51.428926,5.546846
2016-06-04,44638,54F41015-A74F-4FE6-AC0E-63AC98394582,178.0,2.0,50,2016-06-04,2015-04-18,44984,Stationsstraat 22,Stationsstraat 22,Geldrop-Mierlo,5664 AS,51.421755,5.555231
2016-06-04,44637,EE329FC1-919D-40BD-BB49-AE9EB157F9AD,178.0,2.0,50,2016-06-04,2015-04-18,44983,Markt 4,Markt 4,Waalre,5581 GK,51.385822,5.44433
2016-06-04,44636,94CF3B92-86AA-49CC-BBF9-D2DB9061B83B,178.0,2.0,50,2016-06-04,2015-04-18,44982,Steenstraat 51f-gar,Steenstraat 51f-gar,Eersel,5521 KP,51.352911,5.319634
2016-06-04,44634,26684C7F-7376-4440-8B3E-7AB7F13348B8,73.0,1.0,50,2016-06-04,2015-04-18,44980,Offenbekerweg 4,Offenbekerweg 4,Beesel,5953 NC,51.27714,6.09202
2016-06-04,44631,BC404510-82B9-4D50-B567-218AB606F3CF,5.0,2.0,50,2016-06-04,2015-04-18,44977,Middenweg,Middenweg,Sittard-Geleen,6162 BG,50.983242,5.848073
